loss,acc,loss_test,acc_test
1.1696946264401962,0.7343987822532654,1.1867662747701009,0.7196969985961914
1.172026324127,0.7340182662010193,1.2365586439768472,0.6666666865348816
1.1858019534855673,0.7191780805587769,1.2710533152927053,0.6303030252456665
1.1935948249593356,0.7123287916183472,1.1961337299057933,0.710606038570404
1.1651514318617149,0.740867555141449,1.2227065830519706,0.678787887096405
1.1909059799606578,0.715753436088562,1.2365985010609482,0.6651515364646912
1.1794325817302662,0.72374427318573,1.2094153729352084,0.6984848380088806
1.164882016780714,0.7382039427757263,1.1868625965985384,0.7121211886405945
1.1533002070458875,0.7519025802612305,1.233029307018627,0.6727272868156433
1.2208643834159072,0.6826484203338623,1.307885095206174,0.5909090638160706
1.1803874580283142,0.7260273694992065,1.195280374180187,0.7090908885002136
1.1665304758595911,0.7378234267234802,1.193689187006517,0.7090908885002136
1.1704857120775196,0.732876718044281,1.2654162327448526,0.6378787755966187
1.1709532606184392,0.7302131056785583,1.2131909670251788,0.6909090876579285
1.1688100492391775,0.7351598143577576,1.2070558128934918,0.6954545378684998
1.188197061714335,0.7203196287155151,1.2498260093457771,0.6515151262283325
1.1560514365157035,0.7496194839477539,1.2183689709865686,0.6818181872367859
1.1620606538730487,0.7416285872459412,1.1854574246840044,0.7242424488067627
1.152344623657122,0.7560882568359375,1.2040342208110926,0.6969696879386902
1.1657120756907007,0.7378234267234802,1.2404845071561408,0.6666666865348816
1.1797465212994696,0.7256468534469604,1.2252784248554345,0.6772727370262146
1.1971114057384125,0.706620991230011,1.1962005387653003,0.7030302882194519
1.1734057955183033,0.7321156859397888,1.227562640652512,0.6818181872367859
1.1759843807242232,0.7294520735740662,1.2559156854947409,0.6424242258071899
1.1708187091659013,0.7309741377830505,1.1795895468104969,0.7212121486663818
1.166618915634794,0.737062394618988,1.1942681298111424,0.7045454382896423
1.1663779495695048,0.7363013625144958,1.1783841714714514,0.7272727489471436
1.1542339425653083,0.7503805160522461,1.2101202094193662,0.699999988079071
1.1527857461113544,0.7534246444702148,1.1961201270421347,0.699999988079071
1.148812604004934,0.7553272247314453,1.2185675379001732,0.678787887096405
1.156871525119973,0.7450532913208008,1.2123430898695282,0.6939393877983093
1.1434808642896888,0.7610350251197815,1.182348131049763,0.7227272987365723
1.135887135563013,0.771308958530426,1.1822022557258607,0.7257575988769531
1.142534101571848,0.7598934769630432,1.2114564960653131,0.7015151381492615
1.145419418993243,0.7587519288063049,1.2495120384476401,0.6484848260879517
1.1468568226518152,0.7568492889404297,1.196784256805073,0.7030302882194519
1.1535609730121026,0.7522830963134766,1.2033419211705525,0.7015151381492615
1.150778518238387,0.7538051605224609,1.2257138711033446,0.6651515364646912
1.136641986566047,0.7697868943214417,1.1986190073417895,0.7045454382896423
1.1473324610943845,0.7549467086791992,1.1827851179874305,0.7227272987365723
1.1308621990989152,0.7728310227394104,1.1860311450380268,0.7166666388511658
1.1299323263596546,0.7739726305007935,1.166831423297073,0.7333333492279053
1.1276570966798964,0.7751141786575317,1.1746927842949375,0.728787899017334
1.1489151523900722,0.7557077407836914,1.214592446341659,0.6848484873771667
1.1435507702863743,0.762937605381012,1.1998407638434208,0.699999988079071
1.132927423289196,0.7720699906349182,1.1879122112736558,0.7121211886405945
1.1275706209548533,0.7773972749710083,1.1670471668243407,0.7272727489471436
1.12187018668452,0.7838660478591919,1.1624330108815975,0.7363636493682861
1.1194698004962103,0.7872906923294067,1.1976103367227497,0.7015151381492615
1.1212524845175547,0.7857686281204224,1.1694497448025327,0.7363636493682861
1.1284870748469094,0.7747336626052856,1.1641442945509246,0.7348484992980957
1.1140270390104123,0.7899543642997742,1.1965342658938785,0.699999988079071
1.141983124763454,0.7610350251197815,1.1808738480914722,0.7196969985961914
1.1276386711332533,0.7789193391799927,1.1855057828354112,0.710606038570404
1.1314604811290991,0.7735921144485474,1.185224960789536,0.7090908885002136
1.1329579949378967,0.7709284424781799,1.1712051088159734,0.7318181991577148
1.1188521083994363,0.7827244997024536,1.171436353524526,0.7348484992980957
1.100558511107661,0.8036529421806335,1.1555226929260023,0.7439393997192383
1.1045670402285896,0.7998477816581726,1.1479477394710889,0.7530303001403809
1.109741417149612,0.7952815890312195,1.1610886212551232,0.7409090995788574
1.1108565722426322,0.7945205569267273,1.1812598849787856,0.7166666388511658
1.1054599284218507,0.7990867495536804,1.1649449301488473,0.7318181991577148
1.1081088826718033,0.7952815890312195,1.1696707422083075,0.7363636493682861
1.1112431985421087,0.7922374606132507,1.1977017720540364,0.7060605883598328
1.098853887579031,0.8059360980987549,1.1635851549379754,0.7363636493682861
1.115468692743252,0.7910959124565125,1.1804417393424294,0.7196969985961914
1.1132368960699897,0.789193332195282,1.1327632835417083,0.7696969509124756
1.131943166891008,0.7743531465530396,1.1654992482878945,0.7363636493682861
1.1290514155247078,0.7766362428665161,1.1822884118918218,0.7151514887809753
1.1107442784527122,0.7945205569267273,1.1587690765207463,0.7424242496490479
1.0940154457926932,0.8112633228302002,1.1504027850700147,0.75
1.1052122142398375,0.7983257174491882,1.156064011111404,0.7439393997192383
1.104079675728872,0.8025113940238953,1.1870196750669768,0.7136363387107849
1.1255390952529791,0.7796803712844849,1.1710015358346881,0.7257575988769531
1.1398060107702896,0.7648401856422424,1.2256002819899356,0.678787887096405
1.11574713026189,0.7903348803520203,1.1726047877109411,0.7303030490875244
1.0981390045295205,0.8066971302032471,1.2713537382357047,0.6257575750350952
1.1054745467104687,0.7994672656059265,1.1840590484214553,0.7166666388511658
1.1052790888368267,0.8002282977104187,1.149336205106793,0.7530303001403809
1.0978745451619454,0.8082191944122314,1.164034934838613,0.7424242496490479
1.099067025805173,0.8066971302032471,1.167085392186136,0.7272727489471436
1.1139204555631954,0.7910959124565125,1.185084832798351,0.7196969985961914
1.1047766160565786,0.7998477816581726,1.1488092270764438,0.7560606002807617
1.0924663354998492,0.8139269351959229,1.1562903953321053,0.7454545497894287
1.0897686010626353,0.8158295154571533,1.1497859412973577,0.7530303001403809
1.0955562160621133,0.8120243549346924,1.1365124395399382,0.7666666507720947
1.0930881238056283,0.8124048709869385,1.162622583996166,0.7378787994384766
1.0925050992943925,0.8131659030914307,1.1840797893928758,0.7196969985961914
1.1066405852091368,0.8025113940238953,1.189085295344844,0.7151514887809753
1.0992405647737977,0.8055555820465088,1.1477079799680998,0.760606050491333
1.1013562976860383,0.8036529421806335,1.1575203711336308,0.7454545497894287
1.121340221919607,0.7853881120681763,1.170301466999632,0.7318181991577148
1.1008457245710597,0.8044139742851257,1.1626306476015034,0.739393949508667
1.084607743962896,0.8215373158454895,1.2257115963733558,0.6742424368858337
1.0869942877209169,0.8196346759796143,1.1640310916033658,0.7333333492279053
1.0931276479449628,0.814307451248169,1.1690426898725106,0.739393949508667
1.0991434374174933,0.8044139742851257,1.1773001631100972,0.7212121486663818
1.0953894018945447,0.8112633228302002,1.1789093234322288,0.7212121486663818
1.1072206760287466,0.7952815890312195,1.1512978799415357,0.7515151500701904
1.0842548095290883,0.8230593800544739,1.1716444712696654,0.7227272987365723
1.0868057148641648,0.8211567997932434,1.1375396291414896,0.7666666507720947
1.0791256609209778,0.8272450566291809,1.1740348505251335,0.7212121486663818
1.100202005566346,0.8044139742851257,1.1461282787900982,0.7484848499298096
1.0882775867003465,0.8162100315093994,1.2076401887517987,0.6878787875175476
1.0873138390175283,0.8188736438751221,1.147867832400582,0.7530303001403809
1.0838496937236466,0.8219178318977356,1.175193211887822,0.7242424488067627
1.087632279508553,0.8188736438751221,1.1920931003310464,0.710606038570404
1.0905190796975495,0.818493127822876,1.1354127681616581,0.7681818008422852
1.0847932834240581,0.8230593800544739,1.165328675327879,0.7303030490875244
1.0828246437977076,0.8230593800544739,1.1770064599586256,0.7212121486663818
1.0924678965609187,0.8127853870391846,1.1550652695424628,0.7484848499298096
1.1099244408774411,0.793379008769989,1.160316686558001,0.7348484992980957
1.0869648579956008,0.8207762837409973,1.1912674629327022,0.710606038570404
1.1000178072550526,0.8066971302032471,1.171422510436087,0.7257575988769531
1.093661099989846,0.8108828067779541,1.1528852285760822,0.75
1.0883881341739696,0.8181126117706299,1.134513960462628,0.7696969509124756
1.0873239971187016,0.8181126117706299,1.1619638887318697,0.739393949508667
1.0791024386973505,0.8261035084724426,1.1672348867763171,0.7378787994384766
1.072347477418647,0.831811249256134,1.163212915984067,0.7378787994384766
1.0807701035358772,0.8261035084724426,1.2106350237672978,0.6909090876579285
1.0891620335332153,0.814687967300415,1.1311919775876131,0.7727272510528564
1.0755263946190634,0.8321917653083801,1.1826160741574836,0.7181817889213562
1.0750980985944856,0.8329527974128723,1.1386378613385286,0.771212100982666
1.0903558192187792,0.8150684833526611,1.145525619839177,0.7575757503509521
1.0713975935766142,0.8344748616218567,1.1822980082396306,0.7151514887809753
1.0983648988754238,0.806316614151001,1.16528920657707,0.7348484992980957
1.0782529345204659,0.8280060887336731,1.147434081814506,0.760606050491333
1.0870835008142201,0.8177320957183838,1.137741991967866,0.7681818008422852
1.0827291811075022,0.8238204121589661,1.140351754246336,0.7636363506317139
1.0775186209010932,0.8302891850471497,1.1657905788132639,0.7378787994384766
1.0726977124061758,0.8337138295173645,1.1654312296347185,0.7333333492279053
1.0900657561634592,0.814687967300415,1.1499147606618476,0.7545454502105713
1.0740817755324656,0.8340943455696106,1.1434778516942805,0.7545454502105713
1.0726653638677146,0.8337138295173645,1.1672165112061934,0.728787899017334
1.0731875381150384,0.8321917653083801,1.1537779269796429,0.7484848499298096
1.0774543841498445,0.8291476368904114,1.1805782903324473,0.7196969985961914
1.0793177461878167,0.8268645405769348,1.137475980050636,0.7696969509124756
1.094496964773268,0.8120243549346924,1.162873957373879,0.739393949508667
1.0946913195527308,0.8112633228302002,1.1560642950462572,0.7454545497894287
1.1174323298433964,0.7876712083816528,1.1730363968646889,0.7303030490875244
1.0936634375443015,0.8124048709869385,1.1469466588713906,0.7575757503509521
1.0698527590324889,0.8371385335922241,1.1470197702899123,0.7545454502105713
1.07818090806813,0.8245814442634583,1.1698960026105245,0.728787899017334
1.1055948796881934,0.7998477816581726,1.1537238160769145,0.7530303001403809
1.0996502415593175,0.8070776462554932,1.170550454746593,0.728787899017334
1.081100284418196,0.8261035084724426,1.150689308571093,0.75
1.0905313822958205,0.8131659030914307,1.156703801949819,0.7469696998596191
1.0726099704680014,0.8344748616218567,1.159953102198514,0.7439393997192383
1.0710255506376154,0.8340943455696106,1.1760546492807793,0.7227272987365723
1.0723630706106329,0.835616409778595,1.138896150299997,0.7636363506317139
1.0767056918398248,0.8302891850471497,1.1570267941012526,0.7454545497894287
1.0810709871476463,0.8242009282112122,1.1370129480506435,0.7666666507720947
1.0751165495434127,0.8310502171516418,1.1496977282292915,0.7545454502105713
1.076355609356722,0.8302891850471497,1.1346307451074773,0.7696969509124756
1.0702248560420635,0.8363775014877319,1.1928716399452903,0.7030302882194519
1.0842475296881282,0.8219178318977356,1.147153621370142,0.7560606002807617
1.0922796687216156,0.814307451248169,1.2114651687217481,0.689393937587738
